pdf_url,movie_name_script_slug_conventioned,movie_name_imsdb_conventioned,full_url_imsdb,_merge_imsdb_scriptslug,movie_name_conventioned,movie_name_imsdb_error,error,movie_name_imsdb_conventioned_error,scrapping_url,scrapping_url_extension
https://assets.scriptslug.com/live/pdf/scripts/quiz-show-1994.pdf?v=1729114976,Quiz Show,,,left_only,Quiz Show,,,,https://assets.scriptslug.com/live/pdf/scripts/quiz-show-1994.pdf?v=1729114976,pdf
,,Rachel Getting Married,https://imsdb.com//scripts//Rachel-Getting-Married.html,right_only,Rachel Getting Married,,,,https://imsdb.com//scripts//Rachel-Getting-Married.html,html
https://assets.scriptslug.com/live/pdf/scripts/ragin-bull-1980.pdf?v=1729114976,Raging Bull,Raging Bull,https://imsdb.com//scripts//Raging-Bull.html,both,Raging Bull,,,,https://assets.scriptslug.com/live/pdf/scripts/ragin-bull-1980.pdf?v=1729114976,pdf
https://assets.scriptslug.com/live/pdf/scripts/raiders-of-the-lost-ark-1981.pdf?v=1729114976,Raiders Of The Lost Ark,,,left_only,Raiders Of The Lost Ark,,,,https://assets.scriptslug.com/live/pdf/scripts/raiders-of-the-lost-ark-1981.pdf?v=1729114976,pdf
https://assets.scriptslug.com/live/pdf/scripts/raising-arizona-1987.pdf?v=1729114976,Raising Arizona,Raising Arizona,https://imsdb.com//scripts//Raising-Arizona.html,both,Raising Arizona,,,,https://assets.scriptslug.com/live/pdf/scripts/raising-arizona-1987.pdf?v=1729114976,pdf
,,Rambling Rose,https://imsdb.com//scripts//Rambling-Rose.html,right_only,Rambling Rose,,,,https://imsdb.com//scripts//Rambling-Rose.html,html
https://assets.scriptslug.com/live/pdf/scripts/rambo-iii-1988.pdf?v=1729114976,Rambo 3,,,left_only,Rambo 3,,,,https://assets.scriptslug.com/live/pdf/scripts/rambo-iii-1988.pdf?v=1729114976,pdf
,,Rambo First Blood 2 The Mission,https://imsdb.com//scripts//Rambo-First-Blood-II-The-Mission.html,right_only,Rambo First Blood 2 The Mission,,,,https://imsdb.com//scripts//Rambo-First-Blood-II-The-Mission.html,html
https://assets.scriptslug.com/live/pdf/scripts/rambo-first-blood-part-ii-1985.pdf?v=1729114976,Rambo First Blood Part 2,,,left_only,Rambo First Blood Part 2,,,,https://assets.scriptslug.com/live/pdf/scripts/rambo-first-blood-part-ii-1985.pdf?v=1729114976,pdf
https://assets.scriptslug.com/live/pdf/scripts/rango-2011.pdf?v=1729114977,Rango,,,left_only,Rango,,,,https://assets.scriptslug.com/live/pdf/scripts/rango-2011.pdf?v=1729114977,pdf
https://assets.scriptslug.com/live/pdf/scripts/ratatouille-2007.pdf?v=1729114977,Ratatouille,,,left_only,Ratatouille,,,,https://assets.scriptslug.com/live/pdf/scripts/ratatouille-2007.pdf?v=1729114977,pdf
https://assets.scriptslug.com/live/pdf/scripts/raya-and-the-last-dragon-2021.pdf?v=1729114977,Raya And The Last Dragon,,,left_only,Raya And The Last Dragon,,,,https://assets.scriptslug.com/live/pdf/scripts/raya-and-the-last-dragon-2021.pdf?v=1729114977,pdf
https://assets.scriptslug.com/live/pdf/scripts/ready-player-one-2018.pdf?v=1729114977,Ready Player One,,,left_only,Ready Player One,,,,https://assets.scriptslug.com/live/pdf/scripts/ready-player-one-2018.pdf?v=1729114977,pdf
,,Real Genius,https://imsdb.com//scripts//Real-Genius.html,right_only,Real Genius,,,,https://imsdb.com//scripts//Real-Genius.html,html
https://assets.scriptslug.com/live/pdf/scripts/reality-bites-1994.pdf?v=1729114977,Reality Bites,,,left_only,Reality Bites,,,,https://assets.scriptslug.com/live/pdf/scripts/reality-bites-1994.pdf?v=1729114977,pdf
https://assets.scriptslug.com/live/pdf/scripts/rear-window-1954.pdf?v=1729114977,Rear Window,Rear Window,https://imsdb.com//scripts//Rear-Window.html,both,Rear Window,,,,https://assets.scriptslug.com/live/pdf/scripts/rear-window-1954.pdf?v=1729114977,pdf
,,Rebel Without A Cause,https://imsdb.com//scripts//Rebel-Without-A-Cause.html,right_only,Rebel Without A Cause,,,,https://imsdb.com//scripts//Rebel-Without-A-Cause.html,html
https://assets.scriptslug.com/live/pdf/scripts/red-dawn-1984.pdf?v=1729114977,Red Dawn,,,left_only,Red Dawn,,,,https://assets.scriptslug.com/live/pdf/scripts/red-dawn-1984.pdf?v=1729114977,pdf
https://assets.scriptslug.com/live/pdf/scripts/red-dragon-2002.pdf?v=1729114977,Red Dragon,,,left_only,Red Dragon,,,,https://assets.scriptslug.com/live/pdf/scripts/red-dragon-2002.pdf?v=1729114977,pdf
https://assets.scriptslug.com/live/pdf/scripts/red-eye-2005.pdf?v=1729114978,Red Eye,,,left_only,Red Eye,,,,https://assets.scriptslug.com/live/pdf/scripts/red-eye-2005.pdf?v=1729114978,pdf
https://assets.scriptslug.com/live/pdf/scripts/red-heat-1988.pdf?v=1729114978,Red Heat,,,left_only,Red Heat,,,,https://assets.scriptslug.com/live/pdf/scripts/red-heat-1988.pdf?v=1729114978,pdf
https://assets.scriptslug.com/live/pdf/scripts/red-one-2024.pdf?v=1738547185,Red One,,,left_only,Red One,,,,https://assets.scriptslug.com/live/pdf/scripts/red-one-2024.pdf?v=1738547185,pdf
,,Red Planet,https://imsdb.com//scripts//Red-Planet.html,right_only,Red Planet,,,,https://imsdb.com//scripts//Red-Planet.html,html
,,Red Riding Hood,https://imsdb.com//scripts//Red-Riding-Hood.html,right_only,Red Riding Hood,,,,https://imsdb.com//scripts//Red-Riding-Hood.html,html
https://assets.scriptslug.com/live/pdf/scripts/red-rocket-2021.pdf?v=1729114978,Red Rocket,,,left_only,Red Rocket,,,,https://assets.scriptslug.com/live/pdf/scripts/red-rocket-2021.pdf?v=1729114978,pdf
https://assets.scriptslug.com/live/pdf/scripts/red-sparrow-2018.pdf?v=1729114978,Red Sparrow,,,left_only,Red Sparrow,,,,https://assets.scriptslug.com/live/pdf/scripts/red-sparrow-2018.pdf?v=1729114978,pdf
https://assets.scriptslug.com/live/pdf/scripts/reds-1981.pdf?v=1729114978,Reds,,,left_only,Reds,,,,https://assets.scriptslug.com/live/pdf/scripts/reds-1981.pdf?v=1729114978,pdf
https://assets.scriptslug.com/live/pdf/scripts/reign-of-fire-2002.pdf?v=1729114978,Reign Of Fire,,,left_only,Reign Of Fire,,,,https://assets.scriptslug.com/live/pdf/scripts/reign-of-fire-2002.pdf?v=1729114978,pdf
,,Reindeer Games,https://imsdb.com//scripts//Reindeer-Games.html,right_only,Reindeer Games,,,,https://imsdb.com//scripts//Reindeer-Games.html,html
,,Remember Me,https://imsdb.com//scripts//Remember-Me.html,right_only,Remember Me,,,,https://imsdb.com//scripts//Remember-Me.html,html
https://assets.scriptslug.com/live/pdf/scripts/rent-2005.pdf?v=1729114978,Rent,,,left_only,Rent,,,,https://assets.scriptslug.com/live/pdf/scripts/rent-2005.pdf?v=1729114978,pdf
,,Repo Man,https://imsdb.com//scripts//Repo-Man.html,right_only,Repo Man,,,,https://imsdb.com//scripts//Repo-Man.html,html
https://assets.scriptslug.com/live/pdf/scripts/requiem-for-a-dream-2000.pdf?v=1729114978,Requiem For A Dream,,,left_only,Requiem For A Dream,,,,https://assets.scriptslug.com/live/pdf/scripts/requiem-for-a-dream-2000.pdf?v=1729114978,pdf
https://assets.scriptslug.com/live/pdf/scripts/reservoir-dogs-1992.pdf?v=1729114978,Reservoir Dogs,Reservoir Dogs,https://imsdb.com//scripts//Reservoir-Dogs.html,both,Reservoir Dogs,,,,https://assets.scriptslug.com/live/pdf/scripts/reservoir-dogs-1992.pdf?v=1729114978,pdf
,,Resident Evil,https://imsdb.com//scripts//Resident-Evil.html,right_only,Resident Evil,,,,https://imsdb.com//scripts//Resident-Evil.html,html
https://assets.scriptslug.com/live/pdf/scripts/respect-2021.pdf?v=1729114978,Respect,,,left_only,Respect,,,,https://assets.scriptslug.com/live/pdf/scripts/respect-2021.pdf?v=1729114978,pdf
,,Return Of The Apes,https://imsdb.com//scripts//Return-of-the-Apes.html,right_only,Return Of The Apes,,,,https://imsdb.com//scripts//Return-of-the-Apes.html,html
https://assets.scriptslug.com/live/pdf/scripts/return-of-the-living-dead-1985.pdf?v=1729114979,Return Of The Living Dead,,,left_only,Return Of The Living Dead,,,,https://assets.scriptslug.com/live/pdf/scripts/return-of-the-living-dead-1985.pdf?v=1729114979,pdf
https://assets.scriptslug.com/live/pdf/scripts/revenge-of-the-nerds-1984.pdf?v=1729114979,Revenge Of The Nerds,,,left_only,Revenge Of The Nerds,,,,https://assets.scriptslug.com/live/pdf/scripts/revenge-of-the-nerds-1984.pdf?v=1729114979,pdf
https://assets.scriptslug.com/live/pdf/scripts/revolutionary-road-2008.pdf?v=1729114979,Revolutionary Road,Revolutionary Road,https://imsdb.com//scripts//Revolutionary-Road.html,both,Revolutionary Road,,,,https://assets.scriptslug.com/live/pdf/scripts/revolutionary-road-2008.pdf?v=1729114979,pdf
https://assets.scriptslug.com/live/pdf/scripts/richard-jewell-2019.pdf?v=1729114979,Richard Jewell,,,left_only,Richard Jewell,,,,https://assets.scriptslug.com/live/pdf/scripts/richard-jewell-2019.pdf?v=1729114979,pdf
https://assets.scriptslug.com/live/pdf/scripts/ricky-stanicky-2024.pdf?v=1729114980,Ricky Stanicky,Ricky Stanicky,https://imsdb.com//scripts//Ricky-Stanicky.html,both,Ricky Stanicky,,,,https://assets.scriptslug.com/live/pdf/scripts/ricky-stanicky-2024.pdf?v=1729114980,pdf
,,Ringu,https://imsdb.com//scripts//Ringu.html,right_only,Ringu,,,,https://imsdb.com//scripts//Ringu.html,html
,,Rise Of The Guardians,https://imsdb.com//scripts//Rise-of-the-Guardians.html,right_only,Rise Of The Guardians,,,,https://imsdb.com//scripts//Rise-of-the-Guardians.html,html
https://assets.scriptslug.com/live/pdf/scripts/rise-of-the-planet-of-the-apes-2010.pdf?v=1729114980,Rise Of The Planet Of The Apes,Rise Of The Planet Of The Apes,https://imsdb.com//scripts//Rise-of-the-Planet-of-the-Apes.html,both,Rise Of The Planet Of The Apes,,,,https://assets.scriptslug.com/live/pdf/scripts/rise-of-the-planet-of-the-apes-2010.pdf?v=1729114980,pdf
,,Rko 281,https://imsdb.com//scripts//RKO-281.html,right_only,Rko 281,,,,https://imsdb.com//scripts//RKO-281.html,html
https://assets.scriptslug.com/live/pdf/scripts/road-house-1989.pdf?v=1729114980,Road House,,,left_only,Road House,,,,https://assets.scriptslug.com/live/pdf/scripts/road-house-1989.pdf?v=1729114980,pdf
https://assets.scriptslug.com/live/pdf/scripts/road-to-perdition-2002.pdf?v=1729114980,Road To Perdition,,,left_only,Road To Perdition,,,,https://assets.scriptslug.com/live/pdf/scripts/road-to-perdition-2002.pdf?v=1729114980,pdf
,,Robin Hood Prince Of Thieves,https://imsdb.com//scripts//Robin-Hood-Prince-of-Thieves.html,right_only,Robin Hood Prince Of Thieves,,,,https://imsdb.com//scripts//Robin-Hood-Prince-of-Thieves.html,html
https://assets.scriptslug.com/live/pdf/scripts/robocop-1987.pdf?v=1729114980,Robocop,Robocop,https://imsdb.com//scripts//Robocop.html,both,Robocop,Robocop,HTML len = 0 : no content scrapped,Robocop,https://assets.scriptslug.com/live/pdf/scripts/robocop-1987.pdf?v=1729114980,pdf
https://assets.scriptslug.com/live/pdf/scripts/rocketman-2019.pdf?v=1729114980,Rocketman,,,left_only,Rocketman,,,,https://assets.scriptslug.com/live/pdf/scripts/rocketman-2019.pdf?v=1729114980,pdf
,,Rocknrolla,https://imsdb.com//scripts//RocknRolla.html,right_only,Rocknrolla,,,,https://imsdb.com//scripts//RocknRolla.html,html
https://assets.scriptslug.com/live/pdf/scripts/rocky-1976.pdf?v=1729114980,Rocky,Rocky,https://imsdb.com//scripts//Rocky.html,both,Rocky,,,,https://assets.scriptslug.com/live/pdf/scripts/rocky-1976.pdf?v=1729114980,pdf
https://assets.scriptslug.com/live/pdf/scripts/rocky-ii-1979.pdf?v=1729114980,Rocky 2,,,left_only,Rocky 2,,,,https://assets.scriptslug.com/live/pdf/scripts/rocky-ii-1979.pdf?v=1729114980,pdf
https://assets.scriptslug.com/live/pdf/scripts/rocky-iii-1982.pdf?v=1729114981,Rocky 3,,,left_only,Rocky 3,,,,https://assets.scriptslug.com/live/pdf/scripts/rocky-iii-1982.pdf?v=1729114981,pdf
https://assets.scriptslug.com/live/pdf/scripts/rocky-iv-1985.pdf?v=1729114981,Rocky 4,,,left_only,Rocky 4,,,,https://assets.scriptslug.com/live/pdf/scripts/rocky-iv-1985.pdf?v=1729114981,pdf
https://assets.scriptslug.com/live/pdf/scripts/rocky-balboa-2006.pdf?v=1729114980,Rocky Balboa,,,left_only,Rocky Balboa,,,,https://assets.scriptslug.com/live/pdf/scripts/rocky-balboa-2006.pdf?v=1729114980,pdf
https://assets.scriptslug.com/live/pdf/scripts/rocky-v-1990.pdf?v=1729114981,Rocky V,,,left_only,Rocky V,,,,https://assets.scriptslug.com/live/pdf/scripts/rocky-v-1990.pdf?v=1729114981,pdf
https://assets.scriptslug.com/live/pdf/scripts/roma-2018.pdf?v=1729114981,Roma,,,left_only,Roma,,,,https://assets.scriptslug.com/live/pdf/scripts/roma-2018.pdf?v=1729114981,pdf
https://assets.scriptslug.com/live/pdf/scripts/roman-j-israel-esq-2017.pdf?v=1729114981,Roman J Israel Esq,,,left_only,Roman J Israel Esq,,,,https://assets.scriptslug.com/live/pdf/scripts/roman-j-israel-esq-2017.pdf?v=1729114981,pdf
https://assets.scriptslug.com/live/pdf/scripts/romancing-the-stone-1984.pdf?v=1729114981,Romancing The Stone,,,left_only,Romancing The Stone,,,,https://assets.scriptslug.com/live/pdf/scripts/romancing-the-stone-1984.pdf?v=1729114981,pdf
https://assets.scriptslug.com/live/pdf/scripts/romeo-must-die-2000.pdf?v=1729114981,Romeo Must Die,,,left_only,Romeo Must Die,,,,https://assets.scriptslug.com/live/pdf/scripts/romeo-must-die-2000.pdf?v=1729114981,pdf
https://assets.scriptslug.com/live/pdf/scripts/ronin-1998.pdf?v=1729114981,Ronin,Ronin,https://imsdb.com//scripts//Ronin.html,both,Ronin,,,,https://assets.scriptslug.com/live/pdf/scripts/ronin-1998.pdf?v=1729114981,pdf
https://assets.scriptslug.com/live/pdf/scripts/room-2015.pdf?v=1729114981,Room,Room,https://imsdb.com//scripts//Room.html,both,Room,,,,https://assets.scriptslug.com/live/pdf/scripts/room-2015.pdf?v=1729114981,pdf
https://assets.scriptslug.com/live/pdf/scripts/rosemarys-baby-1968.pdf?v=1729114981,Rosemarys Baby,,,left_only,Rosemarys Baby,,,,https://assets.scriptslug.com/live/pdf/scripts/rosemarys-baby-1968.pdf?v=1729114981,pdf
,,Rosetta,https://imsdb.com//scripts//Rosetta.html,right_only,Rosetta,,,,https://imsdb.com//scripts//Rosetta.html,html
,,Roughshod,https://imsdb.com//scripts//Roughshod.html,right_only,Roughshod,,,,https://imsdb.com//scripts//Roughshod.html,html
https://assets.scriptslug.com/live/pdf/scripts/rounders-1998.pdf?v=1729114982,Rounders,,,left_only,Rounders,,,,https://assets.scriptslug.com/live/pdf/scripts/rounders-1998.pdf?v=1729114982,pdf
https://assets.scriptslug.com/live/pdf/scripts/ruby-sparks-2012.pdf?v=1729114982,Ruby Sparks,,,left_only,Ruby Sparks,,,,https://assets.scriptslug.com/live/pdf/scripts/ruby-sparks-2012.pdf?v=1729114982,pdf
https://assets.scriptslug.com/live/pdf/scripts/run-2020.pdf?v=1729114982,Run,,,left_only,Run,,,,https://assets.scriptslug.com/live/pdf/scripts/run-2020.pdf?v=1729114982,pdf
https://assets.scriptslug.com/live/pdf/scripts/runaway-bride-1999.pdf?v=1729114982,Runaway Bride,Runaway Bride,https://imsdb.com//scripts//Runaway-Bride.html,both,Runaway Bride,,,,https://assets.scriptslug.com/live/pdf/scripts/runaway-bride-1999.pdf?v=1729114982,pdf
https://assets.scriptslug.com/live/pdf/scripts/running-scared-1986.pdf?v=1729114982,Running Scared,,,left_only,Running Scared,,,,https://assets.scriptslug.com/live/pdf/scripts/running-scared-1986.pdf?v=1729114982,pdf
https://assets.scriptslug.com/live/pdf/scripts/rush-2013.pdf?v=1729114982,Rush,Rush,https://imsdb.com//scripts//Rush.html,both,Rush,,,,https://assets.scriptslug.com/live/pdf/scripts/rush-2013.pdf?v=1729114982,pdf
https://assets.scriptslug.com/live/pdf/scripts/rush-hour-1998.pdf?v=1729114982,Rush Hour,Rush Hour,https://imsdb.com//scripts//Rush-Hour.html,both,Rush Hour,,,,https://assets.scriptslug.com/live/pdf/scripts/rush-hour-1998.pdf?v=1729114982,pdf
,,Rush Hour 2,https://imsdb.com//scripts//Rush-Hour-2.html,right_only,Rush Hour 2,,,,https://imsdb.com//scripts//Rush-Hour-2.html,html
https://assets.scriptslug.com/live/pdf/scripts/rushmore-1998.pdf?v=1729114983,Rushmore,Rushmore,https://imsdb.com//scripts//Rushmore.html,both,Rushmore,,,,https://assets.scriptslug.com/live/pdf/scripts/rushmore-1998.pdf?v=1729114983,pdf
https://assets.scriptslug.com/live/pdf/scripts/rust-and-bone-2012.pdf?v=1729114983,Rust And Bone,Rust And Bone,https://imsdb.com//scripts//Rust-and-Bone.html,both,Rust And Bone,,,,https://assets.scriptslug.com/live/pdf/scripts/rust-and-bone-2012.pdf?v=1729114983,pdf
https://assets.scriptslug.com/live/pdf/scripts/rustin-2023.pdf?v=1729114983,Rustin,Rustin,https://imsdb.com//scripts//Rustin.html,both,Rustin,,,,https://assets.scriptslug.com/live/pdf/scripts/rustin-2023.pdf?v=1729114983,pdf
,,S Darko,https://imsdb.com//scripts//S.-Darko.html,right_only,S Darko,,,,https://imsdb.com//scripts//S.-Darko.html,html
https://assets.scriptslug.com/live/pdf/scripts/safety-not-guaranteed-2012.pdf?v=1729114983,Safety Not Guaranteed,,,left_only,Safety Not Guaranteed,,,,https://assets.scriptslug.com/live/pdf/scripts/safety-not-guaranteed-2012.pdf?v=1729114983,pdf
https://assets.scriptslug.com/live/pdf/scripts/saint-frances-2019.pdf?v=1729114983,Saint Frances,,,left_only,Saint Frances,,,,https://assets.scriptslug.com/live/pdf/scripts/saint-frances-2019.pdf?v=1729114983,pdf
https://assets.scriptslug.com/live/pdf/scripts/saltburn-2023.pdf?v=1729114984,Saltburn,,,left_only,Saltburn,,,,https://assets.scriptslug.com/live/pdf/scripts/saltburn-2023.pdf?v=1729114984,pdf
https://assets.scriptslug.com/live/pdf/scripts/saturday-night-2024.pdf?v=1738546680,Saturday Night,Saturday Night,https://imsdb.com//scripts//Saturday-Night.html,both,Saturday Night,,,,https://assets.scriptslug.com/live/pdf/scripts/saturday-night-2024.pdf?v=1738546680,pdf
https://assets.scriptslug.com/live/pdf/scripts/sausage-party-2016.pdf?v=1729114984,Sausage Party,,,left_only,Sausage Party,,,,https://assets.scriptslug.com/live/pdf/scripts/sausage-party-2016.pdf?v=1729114984,pdf
,,Save The Last Dance,https://imsdb.com//scripts//Save-the-Last-Dance.html,right_only,Save The Last Dance,,,,https://imsdb.com//scripts//Save-the-Last-Dance.html,html
https://assets.scriptslug.com/live/pdf/scripts/saving-mr-banks-2013.pdf?v=1729114984,Saving Mr Banks,Saving Mr Banks,https://imsdb.com//scripts//Saving-Mr.-Banks.html,both,Saving Mr Banks,,,,https://assets.scriptslug.com/live/pdf/scripts/saving-mr-banks-2013.pdf?v=1729114984,pdf
https://assets.scriptslug.com/live/pdf/scripts/saving-private-ryan-1998.pdf?v=1729114984,Saving Private Ryan,Saving Private Ryan,https://imsdb.com//scripts//Saving-Private-Ryan.html,both,Saving Private Ryan,,,,https://assets.scriptslug.com/live/pdf/scripts/saving-private-ryan-1998.pdf?v=1729114984,pdf
https://assets.scriptslug.com/live/pdf/scripts/saw-2004.pdf?v=1729114984,Saw,Saw,https://imsdb.com//scripts//Saw.html,both,Saw,,,,https://assets.scriptslug.com/live/pdf/scripts/saw-2004.pdf?v=1729114984,pdf
,,Saw 4,https://imsdb.com//scripts//Saw-IV.html,right_only,Saw 4,,,,https://imsdb.com//scripts//Saw-IV.html,html
https://assets.scriptslug.com/live/pdf/scripts/scanners-1981.pdf?v=1729114984,Scanners,,,left_only,Scanners,,,,https://assets.scriptslug.com/live/pdf/scripts/scanners-1981.pdf?v=1729114984,pdf
https://assets.scriptslug.com/live/pdf/scripts/scarface-1983.pdf?v=1729114984,Scarface,Scarface,https://imsdb.com//scripts//Scarface.html,both,Scarface,,,,https://assets.scriptslug.com/live/pdf/scripts/scarface-1983.pdf?v=1729114984,pdf
https://assets.scriptslug.com/live/pdf/scripts/scary-movie-2000.pdf?v=1729114985,Scary Movie,,,left_only,Scary Movie,,,,https://assets.scriptslug.com/live/pdf/scripts/scary-movie-2000.pdf?v=1729114985,pdf
https://assets.scriptslug.com/live/pdf/scripts/scary-movie-2-2001.pdf?v=1729114984,Scary Movie 2,Scary Movie 2,https://imsdb.com//scripts//Scary-Movie-2.html,both,Scary Movie 2,Scary Movie 2,HTML len = 0 : no content scrapped,Scary Movie 2,https://assets.scriptslug.com/live/pdf/scripts/scary-movie-2-2001.pdf?v=1729114984,pdf
https://assets.scriptslug.com/live/pdf/scripts/scary-stories-to-tell-in-the-dark-2019.pdf?v=1729114985,Scary Stories To Tell In The Dark,,,left_only,Scary Stories To Tell In The Dark,,,,https://assets.scriptslug.com/live/pdf/scripts/scary-stories-to-tell-in-the-dark-2019.pdf?v=1729114985,pdf
